instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
27,HCT001_CompactCellBoundary_024,GT Compact cell boundary,,1791.0,157.9,100.6,,,,,0.0,0.0000
28,HCT001_CompactCellBoundary_025,GT Compact cell boundary,,1332.0,336.2,89.1,,,,,0.0,0.0000
29,HCT001_CompactCellBoundary_026,GT Compact cell boundary,,685.0,483.9,94.4,,,,,0.0,0.0000
30,HCT001_CompactCellBoundary_027,GT Compact cell boundary,,1035.0,440.7,102.7,,,,,0.0,0.0000
31,HCT001_CompactCellBoundary_028,GT Compact cell boundary,,404.0,124.3,98.8,,,,,0.0,0.0000
32,HCT001_CompactCellBoundary_029,GT Compact cell boundary,,812.0,275.3,109.9,,,,,0.0,0.0000
33,HCT001_CompactCellBoundary_030,GT Compact cell boundary,,536.0,111.4,114.4,,,,,0.0,0.0000
34,HCT001_CompactCellBoundary_031,GT Compact cell boundary,,1155.0,464.1,120.6,,,,,0.0,0.0000
35,HCT001_CompactCellBoundary_032,GT Compact cell boundary,,1053.0,301.8,130.8,,,,,0.0,0.0000
36,HCT001_CompactCellBoundary_033,GT Compact cell boundary,,439.0,401.8,124.2,,,,,0.0,0.0000
37,HCT001_CompactCellBoundary_034,GT Compact cell boundary,,1091.0,248.9,130.4,,,,,0.0,0.0000
38,HCT001_CompactCellBoundary_035,GT Compact cell boundary,,1248.0,430.9,138.2,,,,,0.0,0.0000
39,HCT001_CompactCellBoundary_036,GT Compact cell boundary,,1219.0,57.2,138.3,,,,,0.0,0.0000
40,HCT001_CompactCellBoundary_037,GT Compact cell boundary,,655.0,372.6,145.4,,,,,0.0,0.0000
41,HCT001_CompactCellBoundary_038,GT Compact cell boundary,,716.0,157.5,147.5,,,,,0.0,0.0000
42,HCT001_CompactCellBoundary_039,GT Compact cell boundary,,505.0,318.8,145.5,,,,,0.0,0.0000
43,HCT001_CompactCellBoundary_040,GT Compact cell boundary,,666.0,129.4,150.3,,,,,0.0,0.0000
44,HCT001_CompactCellBoundary_041,GT Compact cell boundary,,449.0,92.9,153.1,,,,,0.0,0.0000
45,HCT001_CompactCellBoundary_042,GT Compact cell boundary,,597.0,173.2,161.7,,,,,0.0,0.0000
46,HCT001_CompactCellBoundary_043,GT Compact cell boundary,,518.0,343.1,159.9,,,,,0.0,0.0000
47,HCT001_CompactCellBoundary_044,GT Compact cell boundary,,4087.0,376.0,201.6,,,,,0.0,0.0000
48,HCT001_CompactCellBoundary_045,GT Compact cell boundary,,1298.0,312.5,169.6,,,,,0.0,0.0000
49,HCT001_CompactCellBoundary_046,GT Compact cell boundary,,726.0,141.4,172.5,,,,,0.0,0.0000
50,HCT001_CompactCellBoundary_047,GT Compact cell boundary,,820.0,399.5,175.7,,,,,0.0,0.0000
51,HCT001_CompactCellBoundary_048,GT Compact cell boundary,,1026.0,36.9,180.5,,,,,0.0,0.0000
52,HCT001_CompactCellBoundary_049,GT Compact cell boundary,,632.0,337.1,187.1,,,,,0.0,0.0000
53,HCT001_CompactCellBoundary_050,GT Compact cell boundary,,885.0,234.5,190.8,,,,,0.0,0.0000
54,HCT001_CompactCellBoundary_051,GT Compact cell boundary,,570.0,465.3,195.8,,,,,0.0,0.0000
55,HCT001_CompactCellBoundary_052,GT Compact cell boundary,,803.0,190.8,209.1,,,,,0.0,0.0000
56,HCT001_CompactCellBoundary_053,GT Compact cell boundary,,763.0,133.1,204.3,,,,,0.0,0.0000
57,HCT001_CompactCellBoundary_054,GT Compact cell boundary,,782.0,300.9,201.9,,,,,0.0,0.0000
58,HCT001_CompactCellBoundary_055,GT Compact cell boundary,,945.0,488.8,209.7,,,,,0.0,0.0000
59,HCT001_CompactCellBoundary_056,GT Compact cell boundary,,1013.0,103.7,212.1,,,,,0.0,0.0000
60,HCT001_CompactCellBoundary_057,GT Compact cell boundary,,880.0,428.1,212.1,,,,,0.0,0.0000
61,HCT001_CompactCellBoundary_058,GT Compact cell boundary,,832.0,19.7,210.4,,,,,0.0,0.0000
62,HCT001_CompactCellBoundary_059,GT Compact cell boundary,,952.0,243.7,219.1,,,,,0.0,0.0000
63,HCT001_CompactCellBoundary_060,GT Compact cell boundary,,367.0,337.2,207.3,,,,,0.0,0.0000
64,HCT001_CompactCellBoundary_061,GT Compact cell boundary,,1131.0,211.1,221.2,,,,,0.0,0.0000
65,HCT001_CompactCellBoundary_062,GT Compact cell boundary,,877.0,273.6,217.2,,,,,0.0,0.0000
66,HCT001_CompactCellBoundary_063,GT Compact cell boundary,,745.0,137.0,227.3,,,,,0.0,0.0000
67,HCT001_CompactCellBoundary_064,GT Compact cell boundary,,1081.0,299.0,238.7,,,,,0.0,0.0000
68,HCT001_CompactCellBoundary_065,GT Compact cell boundary,,833.0,327.8,230.4,,,,,0.0,0.0000
69,HCT001_CompactCellBoundary_066,GT Compact cell boundary,,894.0,29.8,239.0,,,,,0.0,0.0000
70,HCT001_CompactCellBoundary_067,GT Compact cell boundary,,1204.0,475.9,242.6,,,,,0.0,0.0000
71,HCT001_CompactCellBoundary_068,GT Compact cell boundary,,611.0,396.9,243.6,,,,,0.0,0.0000
72,HCT001_CompactCellBoundary_069,GT Compact cell boundary,,1655.0,417.6,253.7,,,,,0.0,0.0000
73,HCT001_CompactCellBoundary_070,GT Compact cell boundary,,1204.0,270.8,261.2,,,,,0.0,0.0000
74,HCT001_CompactCellBoundary_071,GT Compact cell boundary,,968.0,103.3,245.6,,,,,0.0,0.0000
75,HCT001_CompactCellBoundary_072,GT Compact cell boundary,,2075.0,350.7,254.3,,,,,0.0,0.0000
76,HCT001_CompactCellBoundary_073,GT Compact cell boundary,,978.0,212.4,252.6,,,,,0.0,0.0000
77,HCT001_CompactCellBoundary_074,GT Compact cell boundary,,1028.0,247.9,249.8,,,,,0.0,0.0000
78,HCT001_CompactCellBoundary_075,GT Compact cell boundary,,329.0,153.7,244.5,,,,,0.0,0.0000
79,HCT001_CompactCellBoundary_076,GT Compact cell boundary,,955.0,122.8,264.6,,,,,0.0,0.0000
80,HCT001_CompactCellBoundary_077,GT Compact cell boundary,,1320.0,173.1,260.8,,,,,0.0,0.0000
81,HCT001_CompactCellBoundary_078,GT Compact cell boundary,,794.0,438.7,267.4,,,,,0.0,0.0000
82,HCT001_CompactCellBoundary_079,GT Compact cell boundary,,377.0,25.5,263.1,,,,,0.0,0.0000
83,HCT001_CompactCellBoundary_080,GT Compact cell boundary,,368.0,46.6,264.4,,,,,0.0,0.0000
84,HCT001_CompactCellBoundary_081,GT Compact cell boundary,,905.0,301.2,271.2,,,,,0.0,0.0000
85,HCT001_CompactCellBoundary_082,GT Compact cell boundary,,888.0,67.6,278.1,,,,,0.0,0.0000
86,HCT001_CompactCellBoundary_083,GT Compact cell boundary,,706.0,333.9,279.4,,,,,0.0,0.0000
87,HCT001_CompactCellBoundary_084,GT Compact cell boundary,,861.0,445.5,290.1,,,,,0.0,0.0000
88,HCT001_CompactCellBoundary_085,GT Compact cell boundary,,601.0,168.2,289.2,,,,,0.0,0.0000
89,HCT001_CompactCellBoundary_086,GT Compact cell boundary,,1168.0,259.1,293.4,,,,,0.0,0.0000
90,HCT001_CompactCellBoundary_087,GT Compact cell boundary,,714.0,305.0,293.8,,,,,0.0,0.0000
91,HCT001_CompactCellBoundary_088,GT Compact cell boundary,,1480.0,103.5,307.5,,,,,0.0,0.0000
92,HCT001_CompactCellBoundary_089,GT Compact cell boundary,,1026.0,318.9,313.4,,,,,0.0,0.0000
93,HCT001_CompactCellBoundary_090,GT Compact cell boundary,,1019.0,173.1,311.5,,,,,0.0,0.0000
94,HCT001_CompactCellBoundary_091,GT Compact cell boundary,,460.0,71.7,310.2,,,,,0.0,0.0000
95,HCT001_CompactCellBoundary_092,GT Compact cell boundary,,595.0,256.5,313.5,,,,,0.0,0.0000
96,HCT001_CompactCellBoundary_093,GT Compact cell boundary,,497.0,444.3,311.9,,,,,0.0,0.0000
97,HCT001_CompactCellBoundary_094,GT Compact cell boundary,,745.0,482.6,326.0,,,,,0.0,0.0000
98,HCT001_CompactCellBoundary_095,GT Compact cell boundary,,849.0,431.3,348.7,,,,,0.0,0.0000
99,HCT001_CompactCellBoundary_096,GT Compact cell boundary,,1211.0,313.0,354.2,,,,,0.0,0.0000
100,HCT001_CompactCellBoundary_097,GT Compact cell boundary,,803.0,406.3,352.3,,,,,0.0,0.0000
101,HCT001_CompactCellBoundary_098,GT Compact cell boundary,,1243.0,224.8,371.7,,,,,0.0,0.0000
102,HCT001_CompactCellBoundary_099,GT Compact cell boundary,,833.0,487.9,366.6,,,,,0.0,0.0000
103,HCT001_CompactCellBoundary_100,GT Compact cell boundary,,1230.0,377.9,376.6,,,,,0.0,0.0000
104,HCT001_CompactCellBoundary_101,GT Compact cell boundary,,682.0,281.0,371.6,,,,,0.0,0.0000
105,HCT001_CompactCellBoundary_102,GT Compact cell boundary,,563.0,418.6,380.4,,,,,0.0,0.0000
106,HCT001_CompactCellBoundary_103,GT Compact cell boundary,,787.0,305.1,382.5,,,,,0.0,0.0000
107,HCT001_CompactCellBoundary_104,GT Compact cell boundary,,658.0,131.0,392.6,,,,,0.0,0.0000
108,HCT001_CompactCellBoundary_105,GT Compact cell boundary,,947.0,390.0,398.3,,,,,0.0,0.0000
109,HCT001_CompactCellBoundary_106,GT Compact cell boundary,,417.0,458.2,392.6,,,,,0.0,0.0000
110,HCT001_CompactCellBoundary_107,GT Compact cell boundary,,559.0,480.8,394.6,,,,,0.0,0.0000
111,HCT001_CompactCellBoundary_108,GT Compact cell boundary,,1142.0,442.8,415.4,,,,,0.0,0.0000
112,HCT001_CompactCellBoundary_109,GT Compact cell boundary,,928.0,413.7,411.6,,,,,0.0,0.0000
113,HCT001_CompactCellBoundary_110,GT Compact cell boundary,,523.0,352.1,407.5,,,,,0.0,0.0000
114,HCT001_CompactCellBoundary_111,GT Compact cell boundary,,436.0,307.7,420.4,,,,,0.0,0.0000
115,HCT001_CompactCellBoundary_112,GT Compact cell boundary,,792.0,371.2,425.3,,,,,0.0,0.0000
116,HCT001_CompactCellBoundary_113,GT Compact cell boundary,,360.0,288.0,422.1,,,,,0.0,0.0000
117,HCT001_CompactCellBoundary_114,GT Compact cell boundary,,661.0,483.2,433.1,,,,,0.0,0.0000
118,HCT001_CompactCellBoundary_115,GT Compact cell boundary,,859.0,168.5,432.6,,,,,0.0,0.0000
119,HCT001_CompactCellBoundary_116,GT Compact cell boundary,,1295.0,324.6,439.8,,,,,0.0,0.0000
120,HCT001_CompactCellBoundary_117,GT Compact cell boundary,,951.0,142.3,441.1,,,,,0.0,0.0000
121,HCT001_CompactCellBoundary_118,GT Compact cell boundary,,683.0,429.8,445.5,,,,,0.0,0.0000
122,HCT001_CompactCellBoundary_119,GT Compact cell boundary,,621.0,352.7,440.9,,,,,0.0,0.0000
123,HCT001_CompactCellBoundary_120,GT Compact cell boundary,,1344.0,404.6,451.7,,,,,0.0,0.0000
124,HCT001_CompactCellBoundary_121,GT Compact cell boundary,,626.0,187.7,448.5,,,,,0.0,0.0000
125,HCT001_CompactCellBoundary_122,GT Compact cell boundary,,453.0,278.7,446.0,,,,,0.0,0.0000
126,HCT001_CompactCellBoundary_123,GT Compact cell boundary,,411.0,380.1,452.4,,,,,0.0,0.0000
127,HCT001_CompactCellBoundary_124,GT Compact cell boundary,,802.0,298.3,458.4,,,,,0.0,0.0000
128,HCT001_CompactCellBoundary_125,GT Compact cell boundary,,456.0,359.5,459.8,,,,,0.0,0.0000
129,HCT001_CompactCellBoundary_126,GT Compact cell boundary,,910.0,278.8,479.9,,,,,0.0,0.0000
130,HCT001_CompactCellBoundary_127,GT Compact cell boundary,,577.0,365.7,478.1,,,,,0.0,0.0000
131,HCT001_CompactCellBoundary_128,GT Compact cell boundary,,1202.0,469.4,487.9,,,,,0.0,0.0000
