instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
48,HCT006_CompactCellBoundary_010,GT Compact cell boundary,,1468.0,151.8,403.8,,,,,0.0,0.0000
49,HCT006_ClearCellBoundary_039,GT Clear cell boundary,,1611.0,292.9,424.4,,,,,0.0,0.0000
50,HCT006_ClearCellBoundary_040,GT Clear cell boundary,,2268.0,320.6,440.8,,,,,0.0,0.0000
51,HCT006_ClearCellBoundary_041,GT Clear cell boundary,,1783.0,230.4,428.9,,,,,0.0,0.0000
52,HCT006_ClearCellBoundary_042,GT Clear cell boundary,,1123.0,192.8,425.3,,,,,0.0,0.0000
53,HCT006_ClearCellBoundary_043,GT Clear cell boundary,,599.0,498.8,421.9,,,,,0.0,0.0000
54,HCT006_CompactCellBoundary_011,GT Compact cell boundary,,874.0,156.5,430.4,,,,,0.0,0.0000
55,HCT006_ClearCellBoundary_044,GT Clear cell boundary,,5096.0,261.3,474.6,,,,,0.0,0.0000
56,HCT006_ClearCellBoundary_045,GT Clear cell boundary,,4065.0,348.4,476.8,,,,,0.0,0.0000
57,HCT006_ClearCellBoundary_046,GT Clear cell boundary,,1365.0,27.3,451.2,,,,,0.0,0.0000
58,HCT006_ClearCellBoundary_047,GT Clear cell boundary,,588.0,202.6,454.5,,,,,0.0,0.0000
59,HCT006_ClearCellBoundary_048,GT Clear cell boundary,,4013.0,421.3,481.0,,,,,0.0,0.0000
