tile_id,tile_name,boundary_name,boundary_class,include_for_cellseg1,nuclei_inside,nuclei_inside_in_tile,nuclei_names,stroma_overlap_px,stroma_overlap_fraction,flags
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_010,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_011,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_012,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_013,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_014,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_015,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_016,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_017,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_018,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_019,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_020,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_021,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_022,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_023,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_024,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_025,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_026,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_027,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_028,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_029,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_030,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_031,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_032,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_033,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_034,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_035,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_036,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_037,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_038,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_039,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_040,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_041,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_042,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_043,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_044,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_045,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_046,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_047,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_048,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_049,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_050,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_051,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_052,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_053,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_054,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_055,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_056,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_057,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_058,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_059,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_060,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_061,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_062,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_063,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_064,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_065,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_066,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_067,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_068,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_069,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_070,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_071,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_072,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_073,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_074,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_075,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_076,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_077,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_078,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_079,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_080,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_081,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_082,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_083,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_084,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_085,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_086,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_087,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_088,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_089,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_090,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_091,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_092,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_093,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_094,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_095,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_096,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_097,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_098,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_099,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_100,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_101,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_102,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_103,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_104,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_105,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_106,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_107,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_108,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_109,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_110,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_111,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_112,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_113,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_114,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_115,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_116,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_117,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_118,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_119,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_120,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_121,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_122,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_123,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_124,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_125,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_126,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_127,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_001,Human compact tile 001,HCT001_CompactCellBoundary_128,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_001,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_002,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_003,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_004,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_005,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_006,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_007,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_008,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_009,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_010,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_011,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_012,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_013,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_014,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_015,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_016,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_017,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_018,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_019,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_020,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_021,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_022,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_023,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
human_compact_tile_002,Human compact tile 002,HCT002_CompactCellBoundary_024,GT Compact cell boundary,true,NA,NA,,0.0,0.0000,PNG_DERIVED_NO_NUCLEUS_QC
