tile_id,tile_name,instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
human_compact_tile_001,Human compact tile 001,60,HCT001_CompactCellBoundary_057,GT Compact cell boundary,,880.0,428.1,212.1,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,61,HCT001_CompactCellBoundary_058,GT Compact cell boundary,,832.0,19.7,210.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,62,HCT001_CompactCellBoundary_059,GT Compact cell boundary,,952.0,243.7,219.1,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,63,HCT001_CompactCellBoundary_060,GT Compact cell boundary,,367.0,337.2,207.3,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,64,HCT001_CompactCellBoundary_061,GT Compact cell boundary,,1131.0,211.1,221.2,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,65,HCT001_CompactCellBoundary_062,GT Compact cell boundary,,877.0,273.6,217.2,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,66,HCT001_CompactCellBoundary_063,GT Compact cell boundary,,745.0,137.0,227.3,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,67,HCT001_CompactCellBoundary_064,GT Compact cell boundary,,1081.0,299.0,238.7,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,68,HCT001_CompactCellBoundary_065,GT Compact cell boundary,,833.0,327.8,230.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,69,HCT001_CompactCellBoundary_066,GT Compact cell boundary,,894.0,29.8,239.0,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,70,HCT001_CompactCellBoundary_067,GT Compact cell boundary,,1204.0,475.9,242.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,71,HCT001_CompactCellBoundary_068,GT Compact cell boundary,,611.0,396.9,243.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,72,HCT001_CompactCellBoundary_069,GT Compact cell boundary,,1655.0,417.6,253.7,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,73,HCT001_CompactCellBoundary_070,GT Compact cell boundary,,1204.0,270.8,261.2,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,74,HCT001_CompactCellBoundary_071,GT Compact cell boundary,,968.0,103.3,245.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,75,HCT001_CompactCellBoundary_072,GT Compact cell boundary,,2075.0,350.7,254.3,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,76,HCT001_CompactCellBoundary_073,GT Compact cell boundary,,978.0,212.4,252.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,77,HCT001_CompactCellBoundary_074,GT Compact cell boundary,,1028.0,247.9,249.8,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,78,HCT001_CompactCellBoundary_075,GT Compact cell boundary,,329.0,153.7,244.5,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,79,HCT001_CompactCellBoundary_076,GT Compact cell boundary,,955.0,122.8,264.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,80,HCT001_CompactCellBoundary_077,GT Compact cell boundary,,1320.0,173.1,260.8,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,81,HCT001_CompactCellBoundary_078,GT Compact cell boundary,,794.0,438.7,267.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,82,HCT001_CompactCellBoundary_079,GT Compact cell boundary,,377.0,25.5,263.1,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,83,HCT001_CompactCellBoundary_080,GT Compact cell boundary,,368.0,46.6,264.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,84,HCT001_CompactCellBoundary_081,GT Compact cell boundary,,905.0,301.2,271.2,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,85,HCT001_CompactCellBoundary_082,GT Compact cell boundary,,888.0,67.6,278.1,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,86,HCT001_CompactCellBoundary_083,GT Compact cell boundary,,706.0,333.9,279.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,87,HCT001_CompactCellBoundary_084,GT Compact cell boundary,,861.0,445.5,290.1,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,88,HCT001_CompactCellBoundary_085,GT Compact cell boundary,,601.0,168.2,289.2,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,89,HCT001_CompactCellBoundary_086,GT Compact cell boundary,,1168.0,259.1,293.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,90,HCT001_CompactCellBoundary_087,GT Compact cell boundary,,714.0,305.0,293.8,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,91,HCT001_CompactCellBoundary_088,GT Compact cell boundary,,1480.0,103.5,307.5,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,92,HCT001_CompactCellBoundary_089,GT Compact cell boundary,,1026.0,318.9,313.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,93,HCT001_CompactCellBoundary_090,GT Compact cell boundary,,1019.0,173.1,311.5,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,94,HCT001_CompactCellBoundary_091,GT Compact cell boundary,,460.0,71.7,310.2,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,95,HCT001_CompactCellBoundary_092,GT Compact cell boundary,,595.0,256.5,313.5,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,96,HCT001_CompactCellBoundary_093,GT Compact cell boundary,,497.0,444.3,311.9,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,97,HCT001_CompactCellBoundary_094,GT Compact cell boundary,,745.0,482.6,326.0,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,98,HCT001_CompactCellBoundary_095,GT Compact cell boundary,,849.0,431.3,348.7,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,99,HCT001_CompactCellBoundary_096,GT Compact cell boundary,,1211.0,313.0,354.2,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,100,HCT001_CompactCellBoundary_097,GT Compact cell boundary,,803.0,406.3,352.3,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,101,HCT001_CompactCellBoundary_098,GT Compact cell boundary,,1243.0,224.8,371.7,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,102,HCT001_CompactCellBoundary_099,GT Compact cell boundary,,833.0,487.9,366.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,103,HCT001_CompactCellBoundary_100,GT Compact cell boundary,,1230.0,377.9,376.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,104,HCT001_CompactCellBoundary_101,GT Compact cell boundary,,682.0,281.0,371.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,105,HCT001_CompactCellBoundary_102,GT Compact cell boundary,,563.0,418.6,380.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,106,HCT001_CompactCellBoundary_103,GT Compact cell boundary,,787.0,305.1,382.5,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,107,HCT001_CompactCellBoundary_104,GT Compact cell boundary,,658.0,131.0,392.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,108,HCT001_CompactCellBoundary_105,GT Compact cell boundary,,947.0,390.0,398.3,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,109,HCT001_CompactCellBoundary_106,GT Compact cell boundary,,417.0,458.2,392.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,110,HCT001_CompactCellBoundary_107,GT Compact cell boundary,,559.0,480.8,394.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,111,HCT001_CompactCellBoundary_108,GT Compact cell boundary,,1142.0,442.8,415.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,112,HCT001_CompactCellBoundary_109,GT Compact cell boundary,,928.0,413.7,411.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,113,HCT001_CompactCellBoundary_110,GT Compact cell boundary,,523.0,352.1,407.5,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,114,HCT001_CompactCellBoundary_111,GT Compact cell boundary,,436.0,307.7,420.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,115,HCT001_CompactCellBoundary_112,GT Compact cell boundary,,792.0,371.2,425.3,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,116,HCT001_CompactCellBoundary_113,GT Compact cell boundary,,360.0,288.0,422.1,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,117,HCT001_CompactCellBoundary_114,GT Compact cell boundary,,661.0,483.2,433.1,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,118,HCT001_CompactCellBoundary_115,GT Compact cell boundary,,859.0,168.5,432.6,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,119,HCT001_CompactCellBoundary_116,GT Compact cell boundary,,1295.0,324.6,439.8,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,120,HCT001_CompactCellBoundary_117,GT Compact cell boundary,,951.0,142.3,441.1,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,121,HCT001_CompactCellBoundary_118,GT Compact cell boundary,,683.0,429.8,445.5,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,122,HCT001_CompactCellBoundary_119,GT Compact cell boundary,,621.0,352.7,440.9,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,123,HCT001_CompactCellBoundary_120,GT Compact cell boundary,,1344.0,404.6,451.7,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,124,HCT001_CompactCellBoundary_121,GT Compact cell boundary,,626.0,187.7,448.5,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,125,HCT001_CompactCellBoundary_122,GT Compact cell boundary,,453.0,278.7,446.0,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,126,HCT001_CompactCellBoundary_123,GT Compact cell boundary,,411.0,380.1,452.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,127,HCT001_CompactCellBoundary_124,GT Compact cell boundary,,802.0,298.3,458.4,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,128,HCT001_CompactCellBoundary_125,GT Compact cell boundary,,456.0,359.5,459.8,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,129,HCT001_CompactCellBoundary_126,GT Compact cell boundary,,910.0,278.8,479.9,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,130,HCT001_CompactCellBoundary_127,GT Compact cell boundary,,577.0,365.7,478.1,,,,,0.0,0.0000
human_compact_tile_001,Human compact tile 001,131,HCT001_CompactCellBoundary_128,GT Compact cell boundary,,1202.0,469.4,487.9,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,1,HCT002_CompactCellBoundary_001,GT Compact cell boundary,,1142.0,459.1,33.2,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,2,HCT002_CompactCellBoundary_002,GT Compact cell boundary,,719.0,306.5,64.4,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,3,HCT002_CompactCellBoundary_003,GT Compact cell boundary,,1280.0,472.7,77.9,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,4,HCT002_CompactCellBoundary_004,GT Compact cell boundary,,713.0,402.7,74.6,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,5,HCT002_CompactCellBoundary_005,GT Compact cell boundary,,692.0,258.0,75.5,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,6,HCT002_CompactCellBoundary_006,GT Compact cell boundary,,558.0,376.1,72.1,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,7,HCT002_CompactCellBoundary_007,GT Compact cell boundary,,408.0,330.1,74.1,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,8,HCT002_CompactCellBoundary_008,GT Compact cell boundary,,536.0,282.5,86.8,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,9,HCT002_CompactCellBoundary_009,GT Compact cell boundary,,516.0,307.6,88.8,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,10,HCT002_CompactCellBoundary_010,GT Compact cell boundary,,1241.0,441.2,104.0,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,11,HCT002_CompactCellBoundary_011,GT Compact cell boundary,,607.0,354.4,95.3,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,12,HCT002_CompactCellBoundary_012,GT Compact cell boundary,,304.0,379.0,97.0,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,13,HCT002_CompactCellBoundary_013,GT Compact cell boundary,,748.0,413.1,106.0,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,14,HCT002_CompactCellBoundary_014,GT Compact cell boundary,,455.0,399.8,128.4,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,15,HCT002_CompactCellBoundary_015,GT Compact cell boundary,,1409.0,443.4,147.9,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,16,HCT002_CompactCellBoundary_016,GT Compact cell boundary,,480.0,411.8,143.9,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,17,HCT002_CompactCellBoundary_017,GT Compact cell boundary,,909.0,479.1,170.0,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,18,HCT002_CompactCellBoundary_018,GT Compact cell boundary,,753.0,400.3,172.8,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,19,HCT002_CompactCellBoundary_019,GT Compact cell boundary,,471.0,419.3,178.0,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,20,HCT002_CompactCellBoundary_020,GT Compact cell boundary,,978.0,443.7,182.8,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,21,HCT002_CompactCellBoundary_021,GT Compact cell boundary,,1151.0,443.1,220.1,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,22,HCT002_CompactCellBoundary_022,GT Compact cell boundary,,1260.0,427.4,271.9,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,23,HCT002_CompactCellBoundary_023,GT Compact cell boundary,,572.0,391.6,287.7,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,24,HCT002_CompactCellBoundary_024,GT Compact cell boundary,,590.0,400.3,308.1,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,25,HCT002_CompactCellBoundary_025,GT Compact cell boundary,,312.0,424.4,303.1,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,26,HCT002_CompactCellBoundary_026,GT Compact cell boundary,,530.0,373.3,311.9,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,27,HCT002_CompactCellBoundary_027,GT Compact cell boundary,,1199.0,342.8,319.6,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,28,HCT002_CompactCellBoundary_028,GT Compact cell boundary,,341.0,309.1,315.7,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,29,HCT002_CompactCellBoundary_029,GT Compact cell boundary,,320.0,414.5,320.0,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,30,HCT002_CompactCellBoundary_030,GT Compact cell boundary,,695.0,425.1,338.0,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,31,HCT002_CompactCellBoundary_031,GT Compact cell boundary,,688.0,307.5,334.5,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,32,HCT002_CompactCellBoundary_032,GT Compact cell boundary,,765.0,367.5,337.5,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,33,HCT002_CompactCellBoundary_033,GT Compact cell boundary,,734.0,405.0,348.9,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,34,HCT002_CompactCellBoundary_034,GT Compact cell boundary,,627.0,377.9,358.4,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,35,HCT002_CompactCellBoundary_035,GT Compact cell boundary,,656.0,353.8,365.1,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,36,HCT002_CompactCellBoundary_036,GT Compact cell boundary,,302.0,394.2,367.6,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,37,HCT002_CompactCellBoundary_037,GT Compact cell boundary,,748.0,302.6,377.4,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,38,HCT002_CompactCellBoundary_038,GT Compact cell boundary,,588.0,222.5,377.4,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,39,HCT002_CompactCellBoundary_039,GT Compact cell boundary,,740.0,400.5,391.0,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,40,HCT002_CompactCellBoundary_040,GT Compact cell boundary,,408.0,202.1,390.9,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,41,HCT002_CompactCellBoundary_041,GT Compact cell boundary,,854.0,345.8,408.3,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,42,HCT002_CompactCellBoundary_042,GT Compact cell boundary,,886.0,378.0,406.8,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,43,HCT002_CompactCellBoundary_043,GT Compact cell boundary,,608.0,290.5,410.5,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,44,HCT002_CompactCellBoundary_044,GT Compact cell boundary,,493.0,258.5,424.4,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,45,HCT002_CompactCellBoundary_045,GT Compact cell boundary,,815.0,361.7,434.4,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,46,HCT002_CompactCellBoundary_046,GT Compact cell boundary,,767.0,306.4,429.7,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,47,HCT002_CompactCellBoundary_047,GT Compact cell boundary,,829.0,416.1,445.0,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,48,HCT002_CompactCellBoundary_048,GT Compact cell boundary,,351.0,247.4,443.4,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,49,HCT002_CompactCellBoundary_049,GT Compact cell boundary,,431.0,328.7,444.2,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,50,HCT002_CompactCellBoundary_050,GT Compact cell boundary,,728.0,478.3,455.0,,,,,0.0,0.0000
human_compact_tile_002,Human compact tile 002,51,HCT002_CompactCellBoundary_051,GT Compact cell boundary,,730.0,280.5,459.6,,,,,0.0,0.0000
