instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
34,HCT002_CompactCellBoundary_034,GT Compact cell boundary,,627.0,377.9,358.4,,,,,0.0,0.0000
35,HCT002_CompactCellBoundary_035,GT Compact cell boundary,,656.0,353.8,365.1,,,,,0.0,0.0000
36,HCT002_CompactCellBoundary_036,GT Compact cell boundary,,302.0,394.2,367.6,,,,,0.0,0.0000
37,HCT002_CompactCellBoundary_037,GT Compact cell boundary,,748.0,302.6,377.4,,,,,0.0,0.0000
38,HCT002_CompactCellBoundary_038,GT Compact cell boundary,,588.0,222.5,377.4,,,,,0.0,0.0000
39,HCT002_CompactCellBoundary_039,GT Compact cell boundary,,740.0,400.5,391.0,,,,,0.0,0.0000
40,HCT002_CompactCellBoundary_040,GT Compact cell boundary,,408.0,202.1,390.9,,,,,0.0,0.0000
41,HCT002_CompactCellBoundary_041,GT Compact cell boundary,,854.0,345.8,408.3,,,,,0.0,0.0000
42,HCT002_CompactCellBoundary_042,GT Compact cell boundary,,886.0,378.0,406.8,,,,,0.0,0.0000
43,HCT002_CompactCellBoundary_043,GT Compact cell boundary,,608.0,290.5,410.5,,,,,0.0,0.0000
44,HCT002_CompactCellBoundary_044,GT Compact cell boundary,,493.0,258.5,424.4,,,,,0.0,0.0000
45,HCT002_CompactCellBoundary_045,GT Compact cell boundary,,815.0,361.7,434.4,,,,,0.0,0.0000
46,HCT002_CompactCellBoundary_046,GT Compact cell boundary,,767.0,306.4,429.7,,,,,0.0,0.0000
47,HCT002_CompactCellBoundary_047,GT Compact cell boundary,,829.0,416.1,445.0,,,,,0.0,0.0000
48,HCT002_CompactCellBoundary_048,GT Compact cell boundary,,351.0,247.4,443.4,,,,,0.0,0.0000
49,HCT002_CompactCellBoundary_049,GT Compact cell boundary,,431.0,328.7,444.2,,,,,0.0,0.0000
50,HCT002_CompactCellBoundary_050,GT Compact cell boundary,,728.0,478.3,455.0,,,,,0.0,0.0000
51,HCT002_CompactCellBoundary_051,GT Compact cell boundary,,730.0,280.5,459.6,,,,,0.0,0.0000
52,HCT002_CompactCellBoundary_052,GT Compact cell boundary,,475.0,248.2,467.4,,,,,0.0,0.0000
53,HCT002_CompactCellBoundary_053,GT Compact cell boundary,,849.0,413.2,475.7,,,,,0.0,0.0000
54,HCT002_CompactCellBoundary_054,GT Compact cell boundary,,419.0,439.1,479.6,,,,,0.0,0.0000
55,HCT002_CompactCellBoundary_055,GT Compact cell boundary,,804.0,460.1,479.6,,,,,0.0,0.0000
56,HCT002_CompactCellBoundary_056,GT Compact cell boundary,,375.0,501.5,480.3,,,,,0.0,0.0000
57,HCT002_CompactCellBoundary_057,GT Compact cell boundary,,636.0,287.3,486.8,,,,,0.0,0.0000
58,HCT002_CompactCellBoundary_058,GT Compact cell boundary,,454.0,261.1,488.8,,,,,0.0,0.0000
