instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
"19","T12_ClearCellBoundary_012","GT Clear cell boundary","T12_Nucleus_021","4467.3","153.3","218.0","37175.3","45397.0","37176.0","45380.5","0.0","0.0000"
"20","T12_CompactCellBoundary_011","GT Compact cell boundary","T12_Nucleus_027","1559.5","443.2","222.5","37465.2","45401.5","37473.0","45403.0","0.0","0.0000"
"21","T12_CompactCellBoundary_012","GT Compact cell boundary","T12_Nucleus_028","1317.5","376.6","233.9","37398.6","45412.9","37398.0","45417.0","0.0","0.0000"
"22","T12_ClearCellBoundary_013","GT Clear cell boundary","T12_Nucleus_023","10053.0","36.4","236.5","37058.4","45415.5","37068.0","45385.5","0.0","0.0000"
"23","T12_CompactCellBoundary_013","GT Compact cell boundary","T12_Nucleus_029","1187.0","202.9","238.2","37224.9","45417.2","37218.0","45421.5","0.0","0.0000"
"24","T12_CompactCellBoundary_014","GT Compact cell boundary","T12_Nucleus_031","1790.0","332.0","255.0","37354.0","45434.0","37363.5","45430.5","0.0","0.0000"
"25","T12_ClearCellBoundary_014","GT Clear cell boundary","T12_Nucleus_030","6032.5","462.3","273.7","37484.3","45452.7","37485.5","45424.0","0.0","0.0000"
"26","T12_CompactCellBoundary_016","GT Compact cell boundary","T12_Nucleus_034","1092.0","339.8","283.9","37361.8","45462.9","37365.5","45462.5","0.0","0.0000"
"27","T12_ClearCellBoundary_015","GT Clear cell boundary","T12_Nucleus_032","6086.5","119.2","287.2","37141.2","45466.2","37140.0","45432.5","0.0","0.0000"
"28","T12_CompactCellBoundary_017","GT Compact cell boundary","T12_Nucleus_036","919.8","504.5","307.5","37526.5","45486.5","37524.0","45492.5","0.0","0.0000"
"29","T12_CompactCellBoundary_018","GT Compact cell boundary","T12_Nucleus_038","1778.3","341.3","317.9","37363.3","45496.9","37367.5","45501.0","0.0","0.0000"
"30","T12_ClearCellBoundary_016","GT Clear cell boundary","T12_Nucleus_037","3844.5","397.5","327.7","37419.5","45506.7","37409.5","45500.0","0.0","0.0000"
"31","T12_ClearCellBoundary_017","GT Clear cell boundary","T12_Nucleus_039","4353.0","167.4","334.5","37189.4","45513.5","37184.5","45517.0","0.0","0.0000"
"32","T12_CompactCellBoundary_020","GT Compact cell boundary","T12_Nucleus_041","1619.5","60.5","356.5","37082.5","45535.5","37086.0","45530.5","0.0","0.0000"
"33","T12_CompactCellBoundary_021","GT Compact cell boundary","T12_Nucleus_043","1494.5","356.8","362.3","37378.8","45541.3","37378.5","45539.5","0.0","0.0000"
"34","T12_ClearCellBoundary_018","GT Clear cell boundary","T12_Nucleus_044","5930.4","481.3","370.4","37503.3","45549.4","37496.0","45545.5","0.0","0.0000"
"35","T12_CompactCellBoundary_022","GT Compact cell boundary","T12_Nucleus_042","2499.4","322.3","375.0","37344.3","45554.0","37343.5","45533.5","0.0","0.0000"
"36","T12_ClearCellBoundary_019","GT Clear cell boundary","T12_Nucleus_047","3486.5","244.4","378.6","37266.4","45557.6","37263.0","45570.0","0.0","0.0000"
"37","T12_CompactCellBoundary_023","GT Compact cell boundary","T12_Nucleus_046","1132.0","413.7","385.2","37435.7","45564.2","37435.5","45569.0","0.0","0.0000"
"38","T12_ClearCellBoundary_021","GT Clear cell boundary","T12_Nucleus_049","3287.0","87.7","395.1","37109.7","45574.1","37110.0","45590.0","0.0","0.0000"
"39","T12_ClearCellBoundary_022","GT Clear cell boundary","T12_Nucleus_052","2894.5","135.5","406.3","37157.5","45585.3","37159.5","45597.0","0.0","0.0000"
"40","T12_ClearCellBoundary_023","GT Clear cell boundary","T12_Nucleus_050","2411.5","372.0","413.1","37394.0","45592.1","37393.5","45591.0","0.0","0.0000"
"41","T12_CompactCellBoundary_024","GT Compact cell boundary","T12_Nucleus_051","2300.5","281.4","416.3","37303.4","45595.3","37290.0","45595.0","0.0","0.0000"
"42","T12_CompactCellBoundary_025","GT Compact cell boundary","T12_Nucleus_048","1172.0","415.8","416.8","37437.8","45595.8","37433.5","45588.0","0.0","0.0000"
"43","T12_CompactCellBoundary_026","GT Compact cell boundary","T12_Nucleus_053","2106.0","207.2","424.3","37229.2","45603.3","37234.5","45599.0","0.0","0.0000"
"44","T12_ClearCellBoundary_024","GT Clear cell boundary","T12_Nucleus_054","662.5","162.1","433.6","37184.1","45612.6","37175.0","45612.0","0.0","0.0000"
"45","T12_ClearCellBoundary_025","GT Clear cell boundary","T12_Nucleus_055","2344.5","61.2","438.2","37083.2","45617.2","37093.5","45619.5","0.0","0.0000"
"46","T12_CompactCellBoundary_027","GT Compact cell boundary","T12_Nucleus_056","3160.5","238.1","462.0","37260.1","45641.0","37260.0","45632.5","0.0","0.0000"
"47","T12_ClearCellBoundary_027","GT Clear cell boundary","T12_Nucleus_059","1573.5","154.9","470.1","37176.9","45649.1","37174.5","45647.5","0.0","0.0000"
"48","T12_CompactCellBoundary_028","GT Compact cell boundary","T12_Nucleus_060","2847.5","286.1","481.1","37308.1","45660.1","37310.5","45649.0","0.0","0.0000"
