instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
"16","yolo_T21_CompactCellBoundary_011","GT Compact cell boundary","yolo_T21_Nucleus_017","3275.0","336.0","186.4","34672.0","44582.4","34675.8","44587.4","0.0","0.0000"
"17","yolo_T21_CompactCellBoundary_012","GT Compact cell boundary","yolo_T21_Nucleus_018","2531.5","14.3","205.8","34350.3","44601.8","34342.8","44594.3","0.0","0.0000"
"18","yolo_T21_CompactCellBoundary_013","GT Compact cell boundary","yolo_T21_Nucleus_020","1997.2","135.2","212.6","34471.2","44608.6","34480.4","44614.6","0.0","0.0000"
"19","yolo_T21_ClearCellBoundary_006","GT Clear cell boundary","yolo_T21_Nucleus_019","2634.5","218.3","216.9","34554.3","44612.9","34554.1","44602.2","0.0","0.0000"
"20","yolo_T21_CompactCellBoundary_014","GT Compact cell boundary","yolo_T21_Nucleus_021","1861.5","178.7","223.0","34514.7","44619.0","34514.8","44616.3","0.0","0.0000"
"21","yolo_T21_CompactCellBoundary_015","GT Compact cell boundary","yolo_T21_Nucleus_022","1176.5","439.3","260.8","34775.3","44656.8","34781.4","44664.2","0.0","0.0000"
"22","yolo_T21_CompactCellBoundary_016","GT Compact cell boundary","yolo_T21_Nucleus_023","1334.0","484.8","265.9","34820.8","44661.9","34820.8","44664.9","0.0","0.0000"
"23","yolo_T21_ClearCellBoundary_007","GT Clear cell boundary","yolo_T21_Nucleus_024","4306.5","48.5","279.2","34384.5","44675.2","34390.1","44672.0","0.0","0.0000"
"24","yolo_T21_ClearCellBoundary_008","GT Clear cell boundary","yolo_T21_Nucleus_026","4685.0","232.8","295.8","34568.8","44691.8","34564.4","44698.8","0.0","0.0000"
"25","yolo_T21_CompactCellBoundary_017","GT Compact cell boundary","yolo_T21_Nucleus_025","680.5","503.5","297.3","34839.5","44693.3","34838.3","44690.3","0.0","0.0000"
"26","yolo_T21_ClearCellBoundary_009","GT Clear cell boundary","yolo_T21_Nucleus_028","9040.7","420.8","319.4","34756.8","44715.4","34738.4","44736.1","0.0","0.0000"
"27","yolo_T21_ClearCellBoundary_010","GT Clear cell boundary","yolo_T21_Nucleus_027","4669.0","164.4","327.4","34500.4","44723.4","34504.9","44721.6","0.0","0.0000"
"28","yolo_T21_ClearCellBoundary_011","GT Clear cell boundary","yolo_T21_Nucleus_029","1835.5","489.2","339.7","34825.2","44735.7","34814.6","44742.5","0.0","0.0000"
"29","yolo_T21_ClearCellBoundary_012","GT Clear cell boundary","yolo_T21_Nucleus_031","1219.5","253.1","349.3","34589.1","44745.3","34581.3","44755.0","0.0","0.0000"
"30","yolo_T21_ClearCellBoundary_013","GT Clear cell boundary","yolo_T21_Nucleus_032","1437.5","215.7","353.0","34551.7","44749.0","34552.4","44757.7","0.0","0.0000"
"31","yolo_T21_ClearCellBoundary_014","GT Clear cell boundary","yolo_T21_Nucleus_030","3044.5","26.3","353.4","34362.3","44749.4","34364.5","44751.5","0.0","0.0000"
"32","yolo_T21_ClearCellBoundary_015","GT Clear cell boundary","yolo_T21_Nucleus_036","4432.3","160.5","387.1","34496.5","44783.1","34496.1","44793.0","0.0","0.0000"
"33","yolo_T21_ClearCellBoundary_016","GT Clear cell boundary","yolo_T21_Nucleus_035","2944.3","254.4","388.1","34590.4","44784.1","34592.6","44782.6","0.0","0.0000"
"34","yolo_T21_ClearCellBoundary_017","GT Clear cell boundary","yolo_T21_Nucleus_033","9026.0","360.0","394.2","34696.0","44790.2","34701.8","44760.3","0.0","0.0000"
"35","yolo_T21_ClearCellBoundary_018","GT Clear cell boundary","yolo_T21_Nucleus_034","6863.0","456.6","410.1","34792.6","44806.1","34788.3","44782.4","0.0","0.0000"
"36","yolo_T21_CompactCellBoundary_018","GT Compact cell boundary","yolo_T21_Nucleus_038","1107.5","255.9","442.9","34591.9","44838.9","34594.7","44831.6","0.0","0.0000"
"37","yolo_T21_CompactCellBoundary_019","GT Compact cell boundary","yolo_T21_Nucleus_039","1782.0","230.3","443.9","34566.3","44839.9","34569.1","44837.1","0.0","0.0000"
"38","yolo_T21_ClearCellBoundary_019","GT Clear cell boundary","yolo_T21_Nucleus_040","12569.2","69.6","445.9","34405.6","44841.9","34415.0","44872.5","1.0","0.0001"
