instance_label,boundary_name,boundary_class,nucleus_name,boundary_area_px,local_centroid_x,local_centroid_y,wsi_centroid_x,wsi_centroid_y,nucleus_wsi_x,nucleus_wsi_y,stroma_overlap_px,stroma_overlap_fraction
"17","T14_ClearCellBoundary_015","GT Clear cell boundary","T14_Nucleus_021","4760.0","321.6","215.7","37855.6","45394.7","37886.0","45386.0","0.0","0.0000"
"18","T14_ClearCellBoundary_016","GT Clear cell boundary","T14_Nucleus_023","2959.0","383.2","229.5","37917.2","45408.5","37915.0","45431.5","10.2","0.0034"
"19","T14_ClearCellBoundary_017","GT Clear cell boundary","T14_Nucleus_028","3615.5","434.5","242.2","37968.5","45421.2","37975.0","45444.5","32.0","0.0089"
"20","T14_CompactCellBoundary_006","GT Compact cell boundary","T14_Nucleus_024","1579.0","80.0","255.4","37614.0","45434.4","37619.5","45434.0","0.0","0.0000"
"21","T14_ClearCellBoundary_018","GT Clear cell boundary","T14_Nucleus_026","2264.8","323.9","262.2","37857.9","45441.2","37864.5","45439.5","0.0","0.0000"
"22","T14_ClearCellBoundary_019","GT Clear cell boundary","T14_Nucleus_025","5111.0","121.8","277.0","37655.8","45456.0","37674.5","45439.0","0.0","0.0000"
"23","T14_ClearCellBoundary_020","GT Clear cell boundary","T14_Nucleus_029","2062.5","349.3","293.7","37883.3","45472.7","37882.0","45468.5","0.0","0.0000"
"24","T14_ClearCellBoundary_021","GT Clear cell boundary","T14_Nucleus_030","3197.0","268.6","301.1","37802.6","45480.1","37787.0","45483.0","0.0","0.0000"
"25","T14_ClearCellBoundary_022","GT Clear cell boundary","T14_Nucleus_031","3847.5","419.2","306.6","37953.2","45485.6","37930.5","45490.0","0.0","0.0000"
"26","T14_ClearCellBoundary_023","GT Clear cell boundary","T14_Nucleus_027","11301.5","201.7","320.2","37735.7","45499.2","37732.5","45444.5","0.0","0.0000"
"27","T14_CompactCellBoundary_007","GT Compact cell boundary","T14_Nucleus_032","1971.5","313.2","335.5","37847.2","45514.5","37847.5","45515.0","0.0","0.0000"
"28","T14_ClearCellBoundary_024","GT Clear cell boundary","T14_Nucleus_033","6073.6","364.1","367.8","37898.1","45546.8","37892.0","45562.0","0.0","0.0000"
"29","T14_ClearCellBoundary_025","GT Clear cell boundary","T14_Nucleus_034","3047.0","271.7","410.4","37805.7","45589.4","37819.0","45571.5","0.0","0.0000"
"30","T14_ClearCellBoundary_026","GT Clear cell boundary","T14_Nucleus_035","2761.5","325.4","412.6","37859.4","45591.6","37855.5","45589.5","0.0","0.0000"
"31","T14_CompactCellBoundary_008","GT Compact cell boundary","T14_Nucleus_036","1953.5","216.3","420.2","37750.3","45599.2","37753.0","45594.5","0.0","0.0000"
"32","T14_CompactCellBoundary_009","GT Compact cell boundary","T14_Nucleus_037","2023.5","108.0","428.9","37642.0","45607.9","37643.0","45614.0","0.0","0.0000"
"33","T14_ClearCellBoundary_027","GT Clear cell boundary","T14_Nucleus_038","1592.0","329.0","455.4","37863.0","45634.4","37860.5","45628.0","0.0","0.0000"
"34","T14_CompactCellBoundary_010","GT Compact cell boundary","T14_Nucleus_039","2011.0","247.9","461.9","37781.9","45640.9","37773.5","45647.0","0.0","0.0000"
"35","T14_ClearCellBoundary_028","GT Clear cell boundary","T14_Nucleus_040","4253.0","141.1","473.5","37675.1","45652.5","37659.0","45650.5","0.0","0.0000"
